ID del juego,Géneros,Categorías
423230,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing"
426000,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
428200,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
428370,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, VR Support, Steam Cloud, Steam Leaderboards, Family Sharing"
354380,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
359600,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
443630,"Action, Casual, Indie","Single-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
450540,"Action, Simulation, Early Access","Single-player, Tracked Controller Support, VR Only, VR Support, Family Sharing"
451840,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing"
451980,"Casual, Simulation","Single-player, Tracked Controller Support, VR Only"
456670,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
457210,"Action, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
375600,"Action, Indie","Multi-player, Partial Controller Support"
468110,"Action, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing"
453170,,
469990,"Casual, Free to Play","Single-player, Tracked Controller Support, VR Supported, Partial Controller Support"
480490,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
486780,"Action, Casual, Simulation, Sports","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Stats, Steam Leaderboards, Family Sharing"
490820,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing"
492710,"Casual, Indie, Simulation, Sports","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing"
495990,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
503340,"Action, Casual, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
518580,"Adventure, Indie","Single-player, Tracked Controller Support, VR Only"
519930,,
521340,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
523080,"Action, Casual, Indie, Sports, Early Access","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen, Remote Play Together, Family Sharing"
523710,"Action, Indie, Simulation, Sports","Single-player, Tracked Controller Support, VR Only, Family Sharing"
524640,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
526090,"Indie, Simulation, Sports, Strategy","Single-player, Tracked Controller Support, VR Only, Family Sharing"
533540,"Casual, Free to Play, Indie","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud"
535520,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing"
555950,Action,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
567290,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
568220,"Indie, Simulation","Single-player, Family Sharing"
575050,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
580040,"Action, Casual, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
581630,"Violent, Action, Casual","Single-player, Family Sharing"
588040,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
595140,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing"
610960,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
627690,"Action, Adventure, Indie, Strategy, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Tablet"
635730,"Action, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
639780,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
639790,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
520440,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
671620,"Violent, Gore, Action, Indie, Simulation, Sports, Strategy","Single-player, Family Sharing"
567640,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
743450,"Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
767930,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
770460,"Adventure, Free to Play, Indie","Single-player, Full controller support, Captions available, Stats, Steam Leaderboards, Commentary available"
775940,"Indie, Strategy","Single-player, Family Sharing"
791330,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
816080,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
840140,"Action, Adventure, Massively Multiplayer, RPG","Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing"
859680,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
886200,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing"
887530,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
892760,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
919370,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing"
927250,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
932850,"Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
937170,"Adventure, Indie, RPG","Single-player, Steam Achievements, Family Sharing"
951000,Casual,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
959880,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
959890,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
965670,RPG,"Single-player, Partial Controller Support, Steam Cloud, Family Sharing"
986020,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
992300,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing"
994220,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
1003520,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1004770,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
1015720,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1015730,"Indie, RPG","Single-player, Family Sharing"
1015770,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1017410,"Indie, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing"
1042600,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1046480,,
1049320,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
1049890,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1056490,"Action, Indie, RPG","Single-player, Partial Controller Support, Family Sharing"
1058060,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1070020,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1077440,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1078320,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1078330,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1078350,"Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1083210,"Adventure, Casual, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1094520,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
1111460,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1135830,"Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1141100,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1144400,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1146630,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1147450,"Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1160220,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1163070,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1173200,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1186400,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1187130,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1188930,"Adventure, Indie, RPG, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing"
1198850,"Indie, RPG, Strategy","Single-player, Steam Cloud, Family Sharing"
1202540,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1203420,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1216710,"Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
1217570,Adventure,"Single-player, Steam Cloud, Family Sharing"
1250760,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1256670,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing"
1260810,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1267470,"Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1269810,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1271740,"Action, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1277930,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1278390,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1279260,"Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1287140,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1290490,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud"
1306630,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1310990,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
1328530,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1328890,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1328900,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1328910,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1328920,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1335790,"Adventure, Casual","Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1342040,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1342080,"Action, Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1342090,"Action, Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1342120,"Action, Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1346770,Adventure,"Single-player, Family Sharing"
1368030,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1378040,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1388880,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1392820,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing"
1405470,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1406990,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1410980,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1413960,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1413970,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1413980,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1414000,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1419750,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1429500,"Action, Adventure, Casual, Indie, RPG, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1451940,,"Single-player, Steam Achievements, Family Sharing"
1139900,Action,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1462650,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1477070,"Adventure, Casual, Indie, RPG, Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1506280,Casual,"Single-player, Steam Achievements, Family Sharing"
1508680,"Casual, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1518430,"Adventure, RPG, Strategy","Single-player, Family Sharing"
1546570,RPG,"Single-player, Steam Workshop, Steam Cloud, Family Sharing"
1546710,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1551510,"Action, Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1551520,"Action, Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1551540,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1551560,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1551570,"Action, Indie, RPG","Single-player, Family Sharing"
1551670,"Action, Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1556980,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1566390,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1585540,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1602010,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
1605010,,"Single-player, Steam Achievements, Family Sharing"
1608290,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
1158850,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1648590,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1666510,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1668690,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
1668940,,
1669980,"Indie, RPG, Simulation","Single-player, Steam Achievements, Family Sharing"
1672670,"Indie, Early Access","Single-player, Family Sharing"
1689910,"Adventure, Simulation","Single-player, Steam Cloud, Family Sharing"
1701520,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1724320,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1731200,"Adventure, Indie, RPG, Simulation","Single-player, Steam Cloud, Family Sharing"
1748660,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1770390,"Casual, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1770400,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1772830,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
1783360,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1803960,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1812620,Utilities,"Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Steam Leaderboards"
1816670,"Action, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing"
1829980,"Adventure, Casual","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1848710,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1902690,"Action, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
1932160,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1933650,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
1933660,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
1956600,"Casual, Indie, RPG, Simulation","Single-player, Steam Cloud, Family Sharing"
1964200,"Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1981500,"Adventure, RPG","Single-player, Family Sharing"
1983970,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1997680,"Casual, Indie, Free to Play","Single-player, Steam Achievements"
2050590,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
2052410,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
2078780,"RPG, Simulation","Single-player, Family Sharing"
2081400,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
2099790,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2109460,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
2123140,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2141910,"Strategy, Free to Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases"
2166140,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2183230,"Casual, Indie","Single-player, Family Sharing"
2185760,"Adventure, Casual, Indie, RPG","Single-player, Family Sharing"
2190290,"Adventure, RPG","Single-player, Family Sharing"
2194530,"Indie, RPG, Simulation","Single-player, Family Sharing"
2215650,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2219800,"Action, Indie","Single-player, Steam Cloud, Family Sharing"
2219820,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2230650,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing"
2273430,"Action, Adventure, Indie","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
2279310,"Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2287970,"Adventure, Casual, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2292060,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
2303800,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2303810,"Adventure, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2321210,"Action, Adventure, Indie, RPG, Early Access","Single-player, Partial Controller Support, Steam Cloud, Family Sharing"
2377420,"Action, Indie, RPG","Single-player, Steam Cloud, Family Sharing"
2379780,"Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
2400340,"Action, Indie","Single-player, Steam Cloud, Family Sharing"
2582660,RPG,"Single-player, Steam Cloud, Family Sharing"
2072450,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
2622000,"Casual, Indie, RPG, Strategy","Multi-player, PvP, Online PvP, In-App Purchases"
2687990,Indie,"Single-player, Steam Cloud, Family Sharing"
2157560,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
2734310,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
429790,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases"
342150,"Action, Free to Play, Strategy","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, Family Sharing"
621880,"Action, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, Steam Achievements, Steam Trading Cards, In-App Purchases"
32360,Adventure,"Single-player, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
1267540,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing"
1271700,Racing,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1900,Strategy,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Family Sharing"
710030,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1184990,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1335200,"Action, Adventure, RPG, Free to Play","Single-player, Multi-player, MMO, PvP, Online PvP, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet"
2569170,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
536950,"Free to Play, Massively Multiplayer","Single-player, Multi-player, MMO, PvP, Online PvP, In-App Purchases"
1338770,Action,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
2111170,"Casual, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
271640,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
291410,"Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
858460,,
495910,"Action, Adventure, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Steam Achievements, Steam Trading Cards"
528230,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Trading Cards, Family Sharing"
648430,"Free to Play, Strategy","Single-player, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing"
743090,"Adventure, Free to Play, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Family Sharing"
768520,"RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
839910,"Casual, Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases"
953490,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
961200,"Action, Strategy, Free to Play, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, In-App Purchases"
1097840,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, In-App Purchases, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing"
1102190,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1249200,Action,"Single-player, Game demo, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1341230,"Action, Casual, Free to Play, Indie, Sports, Strategy","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Remote Play on TV, Family Sharing"
1399780,"Action, Adventure, Free to Play, RPG","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing"
1904230,,
