ID del juego,Géneros,Categorías
728540,"Action, Indie, Early Access","Multi-player, PvP, Online PvP, In-App Purchases, Partial Controller Support, Stats"
1347430,Casual,"Single-player, Steam Achievements, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
268130,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing"
304730,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing"
347000,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing"
462680,"Casual, Indie, Simulation, Strategy","Single-player, Family Sharing"
508390,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats"
552590,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
688130,"Action, Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
732050,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Workshop, Steam Cloud, Family Sharing"
780210,"Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
805850,"Action, Free to Play, Massively Multiplayer, Racing, Sports, Strategy","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases"
951440,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Family Sharing"
1055540,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
1062960,"Action, Adventure, Indie, Racing, Simulation","Single-player, Steam Cloud, Family Sharing"
1122120,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
1127400,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing"
1785820,"Simulation, Strategy, Free to Play",Single-player
394120,"Casual, Massively Multiplayer, Free to Play","Multi-player, MMO, Cross-Platform Multiplayer, Steam Achievements, Full controller support"
403690,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP, Partial Controller Support"
412400,"Action, Casual, Free to Play, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing"
449140,"Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer"
454540,"Free to Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Multi-player, MMO, In-App Purchases"
585030,,
1138190,"Free to Play, Indie, Massively Multiplayer, Sports","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases"
1296840,"Action, Casual, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing"
1715460,"Action, Adventure, Free to Play","Single-player, Partial Controller Support"
600130,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
930780,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1054490,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Steam Turn Notifications, Remote Play Together, Family Sharing"
1135810,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
657470,Simulation,"Single-player, Partial Controller Support, Family Sharing"
1094780,,"Multi-player, MMO, PvP, Co-op, Steam Workshop, In-App Purchases, Partial Controller Support, Family Sharing"
1800790,"Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
480650,Simulation,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
543870,"Action, Adventure, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing"
492720,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Family Sharing"
341720,"Casual, Free to Play, Indie, Simulation","Single-player, Family Sharing"
395200,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
828900,"Adventure, Indie","Single-player, Family Sharing"
866800,Adventure,"Single-player, Steam Achievements, Full controller support, Family Sharing"
1580970,"Adventure, Casual, Indie",Single-player
1657630,"Action, Adventure, Casual, Indie, Simulation, Early Access","Single-player, Full controller support, Steam Cloud, Family Sharing"
485670,"Casual, Indie, Massively Multiplayer, Simulation, Sports, Early Access","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
699240,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud"
1504020,"Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
745920,"Adventure, Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, In-App Purchases, Steam Cloud, Remote Play on Phone, Remote Play on Tablet"
786450,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing"
1457320,"Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
2208920,"Action, Adventure, RPG","Single-player, Captions available, In-App Purchases, Partial Controller Support"
26000,"Action, Indie","Single-player, Steam Achievements, Family Sharing"
15390,Action,"Single-player, Family Sharing"
2290,Action,"Single-player, Steam Cloud, Family Sharing"
206480,"Action, Adventure, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Co-op, In-App Purchases"
415420,"Action, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
555150,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Commentary available, Remote Play on TV, Family Sharing"
598700,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing"
703700,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
312670,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
836490,"Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
885810,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Family Sharing"
923910,"Adventure, Indie, RPG, Early Access","Single-player, Family Sharing"
356650,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing"
370280,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1002560,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1038810,"Adventure, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
1093910,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1140610,"Adventure, Casual, Indie","Single-player, Steam Cloud, Family Sharing"
1144910,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
1244950,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
1283220,"Action, Adventure, Free to Play, Indie","Single-player, Steam Achievements, Partial Controller Support"
1365010,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1367080,"Action, Free to Play","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases, Partial Controller Support, Steam Leaderboards"
1377360,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1393350,"Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1437400,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing"
1528130,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
257350,"Приключенческие игры, Ролевые игры","Для одного игрока, Для нескольких игроков, Кооперативная игра, Кроссплатформенная игра, Достижения Steam, Коллекционные карточки, Имеются субтитры, Steam Cloud, Family Library Sharing"
1899060,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
2594920,"Adventure, Casual, RPG","Single-player, In-App Purchases"
1812370,"Adventure, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
203210,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
237590,,
243450,"Action, Racing, Simulation, Sports","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
255870,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
249330,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
278930,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
325100,,
453720,"Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
467950,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
528200,Video Production,
533950,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
556870,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
563810,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Remote Play on TV, Family Sharing"
567580,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
656600,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
733800,"Action, Indie, Strategy","Single-player, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Family Sharing"
