ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio
253250,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Trading Cards, Steam Workshop, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '25 Jul, 2018'}",1.0,113,1999
264260,"Violent, Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '11 Aug, 2014'}",0.0,0,0
269770,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '29 Feb, 2024'}",1.0,380,1499
270410,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '15 Apr, 2016'}",0.0,0,0
284410,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Apr, 2016'}",0.0,0,1999
284990,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '30 Apr, 2015'}",0.0,0,1999
324060,,,,,1,999
301990,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Jul, 2014'}",0.0,0,99
312780,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Jul, 2015'}",0.0,21,2499
345080,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '28 May, 2015'}",0.0,0,1199
314320,"Casual, Indie, Simulation, Strategy","Single-player, Family Sharing","{'coming_soon': False, 'date': '8 Aug, 2014'}",0.0,1,899
315460,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '10 Jul, 2018'}",1.0,20,1199
317100,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Steam Leaderboards, Commentary available","{'coming_soon': False, 'date': '25 Feb, 2015'}",0.0,3,0
241260,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '29 Sep, 2014'}",0.0,39,2999
323490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Dec, 2014'}",0.0,0,1499
324160,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Nov, 2015'}",0.0,35,4499
325120,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2015'}",0.0,0,999
327070,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Stats, Family Sharing","{'coming_soon': False, 'date': '7 Feb, 2023'}",1.0,1,0
334280,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '5 Jul, 2016'}",0.0,0,1499
339230,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '18 Aug, 2015'}",0.0,1,1999
341000,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '13 Sep, 2016'}",0.0,8,1499
326480,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '24 Nov, 2014'}",0.0,8,1499
349320,"Adventure, Indie","Single-player, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing","{'coming_soon': False, 'date': '30 Mar, 2015'}",0.0,0,2499
350310,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '28 May, 2015'}",1.0,6,5999
353560,"Adventure, Casual, Indie","Single-player, Family Sharing","{'coming_soon': False, 'date': '5 Mar, 2015'}",0.0,3,299
350500,"Action, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Mar, 2015'}",0.0,0,999
355000,Utilities,,"{'coming_soon': False, 'date': '7 Jun, 2016'}",,3,0
356050,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '11 Aug, 2015'}",0.0,0,0
359610,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '12 Jan, 2016'}",0.0,2,999
360170,"Action, Adventure, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '8 Sep, 2016'}",1.0,46,374
363130,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 Jun, 2015'}",1.0,0,5999
363680,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing","{'coming_soon': False, 'date': '21 Apr, 2016'}",1.0,21,1499
364050,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Jun, 2017'}",0.0,0,399
366040,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '27 Aug, 2015'}",0.0,0,0
230230,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '30 Jun, 2014'}",1.0,20,3999
373600,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2015'}",0.0,0,499
373620,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '23 Sep, 2015'}",1.0,0,399
375710,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '1 Jul, 2015'}",0.0,1,199
376480,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Dec, 2016'}",0.0,0,599
377530,"Adventure, Casual, RPG, Simulation, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '28 Apr, 2016'}",0.0,44,1699
385980,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support","{'coming_soon': False, 'date': '23 Jul, 2015'}",0.0,0,0
386140,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Jun, 2017'}",0.0,0,499
386160,Action,"Single-player, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '17 Jul, 2015'}",0.0,0,499
242840,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Family Sharing","{'coming_soon': False, 'date': '3 Apr, 2015'}",0.0,2,1999
389810,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2015'}",0.0,0,99
391170,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '14 Aug, 2015'}",0.0,0,299
224460,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '15 Nov, 2013'}",0.0,3,999
245370,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '25 Mar, 2015'}",1.0,0,999
275670,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '13 Jun, 2014'}",0.0,5,499
313010,Simulation,"Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Feb, 2015'}",0.0,24,999
399600,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '4 May, 2016'}",0.0,0,999
405590,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '11 Dec, 2015'}",0.0,0,99
303210,"Adventure, Indie","Single-player, Captions available, Partial Controller Support, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '1 Oct, 2015'}",0.0,19,999
407310,"Action, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '21 Apr, 2017'}",0.0,1,999
377670,"Adventure, Casual, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '5 Nov, 2015'}",0.0,2,1999
415200,"Racing, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Nov, 2016'}",0.0,593,1999
417290,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '13 Mar, 2018'}",0.0,13,1999
378120,,,,,510,4999
425340,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,499
426790,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,4,999
430960,"Adventure, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing",,0.0,2,999
2820,"Action, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",,0.0,63,1599
2870,"Action, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Family Sharing",,0.0,17,2999
201310,"Action, Simulation","Single-player, Downloadable Content, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",,0.0,67,999
444140,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,3499
259680,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Steam Cloud, Family Sharing",,0.0,124,699
446390,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,4,3999
448440,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,99
451630,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,699
452440,Casual,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,3,1999
281640,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, Remote Play on TV, Family Sharing",,0.0,20,2499
458730,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,3,1999
460120,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,5,1999
467930,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,1199
467960,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,16,599
470590,"Casual, Indie, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,499
473460,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,999
485040,"Adventure, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,3999
486690,"Adventure, Indie, RPG, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0.0,0,999
489460,"Action, Adventure, Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0.0,1,0
491060,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Remote Play on TV, Family Sharing",,0.0,0,799
491420,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,899
496810,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,1,1499
500440,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,299
352550,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,2999
504390,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,1399
514310,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,2,1999
542240,"Nudity, Violent, Action, Indie, Early Access","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,0,999
542930,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,89
549100,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,999
337340,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Dec, 2017'}",0.0,16,999
551730,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,3,5999
552410,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing",,0.0,1,499
552620,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,139,1499
555260,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,499
